Date,Time,Air_temp(C),Dew_pt(C),Rela_hum(%),Wind_speed(m/s),Wind_dir(degree),Wind_gust(m/s)
01/17/1999,14:50,12.22,NaN,96.8,0.00,0.0,NaN
01/17/1999,15:50,13.28,NaN,90.3,0.00,0.0,NaN
01/17/1999,16:50,13.89,NaN,83.3,2.06,NaN,NaN
01/17/1999,17:50,15.00,NaN,83.5,2.57,80.0,NaN
01/17/1999,18:50,15.61,NaN,77.7,2.57,110.0,NaN
01/17/1999,19:50,17.78,NaN,67.7,3.09,170.0,NaN
01/17/1999,20:50,17.22,NaN,75.2,5.14,240.0,NaN
01/17/1999,21:50,16.72,NaN,77.6,5.66,240.0,NaN
01/17/1999,22:50,16.72,NaN,74.8,4.63,220.0,NaN
01/17/1999,23:50,15.61,NaN,80.3,4.63,240.0,NaN
01/18/1999,00:50,14.39,NaN,93.0,3.60,250.0,NaN
01/18/1999,01:50,13.89,NaN,93.0,3.09,230.0,NaN
01/18/1999,02:50,13.28,NaN,96.8,3.09,260.0,NaN
01/18/1999,03:50,13.28,NaN,96.8,3.60,260.0,NaN
01/18/1999,04:50,13.89,NaN,96.1,3.09,310.0,NaN
01/18/1999,05:50,13.89,NaN,96.1,2.06,NaN,NaN
01/18/1999,06:50,13.89,NaN,93.0,2.06,NaN,NaN
01/18/1999,07:50,11.72,NaN,100.0,2.57,260.0,NaN
01/18/1999,08:50,12.78,NaN,100.0,2.06,290.0,NaN
01/18/1999,09:50,12.78,NaN,100.0,2.06,250.0,NaN
01/18/1999,10:50,12.78,NaN,100.0,3.60,260.0,NaN
01/18/1999,11:50,12.78,NaN,100.0,2.06,240.0,NaN
01/18/1999,12:50,12.78,NaN,96.4,1.54,240.0,NaN
01/18/1999,13:50,12.78,NaN,96.4,2.06,230.0,NaN
01/18/1999,14:50,12.78,NaN,96.4,2.06,250.0,NaN
01/18/1999,15:50,13.28,NaN,93.3,2.57,240.0,NaN
01/18/1999,16:50,13.28,NaN,93.3,2.06,NaN,NaN
01/18/1999,17:50,13.89,NaN,89.7,0.00,0.0,NaN
01/18/1999,18:50,13.89,NaN,93.0,1.54,190.0,NaN
01/18/1999,19:50,13.89,NaN,93.0,3.09,240.0,NaN
01/18/1999,20:50,15.00,NaN,83.5,4.12,260.0,NaN
01/18/1999,21:50,13.89,NaN,86.8,4.63,260.0,NaN
01/18/1999,22:50,14.39,NaN,84.0,2.06,230.0,NaN
01/18/1999,23:50,13.89,NaN,86.8,3.09,240.0,NaN
01/19/1999,00:50,13.89,NaN,89.7,4.12,240.0,NaN
01/19/1999,01:50,13.28,NaN,96.8,3.60,270.0,NaN
01/19/1999,02:50,13.28,NaN,90.3,4.12,270.0,NaN
01/19/1999,03:50,13.89,NaN,89.7,6.17,260.0,NaN
01/19/1999,04:50,13.89,NaN,89.7,6.69,260.0,NaN
01/19/1999,05:50,13.28,NaN,93.3,3.60,250.0,NaN
01/19/1999,06:50,13.89,NaN,86.8,4.12,250.0,NaN
01/19/1999,07:50,13.89,NaN,86.8,2.06,300.0,NaN
01/19/1999,08:50,13.89,NaN,89.7,1.54,350.0,NaN
01/19/1999,09:50,13.89,NaN,86.8,0.00,0.0,NaN
01/19/1999,10:50,13.89,NaN,86.8,2.57,30.0,NaN
01/19/1999,11:50,13.89,NaN,83.3,2.06,110.0,NaN
01/19/1999,12:50,13.89,NaN,86.8,0.00,0.0,NaN
01/19/1999,13:50,13.89,NaN,83.3,0.00,0.0,NaN
01/19/1999,14:50,13.89,NaN,86.8,1.54,270.0,NaN
01/19/1999,15:50,13.89,NaN,89.7,1.54,300.0,NaN
01/19/1999,16:50,14.39,NaN,84.0,2.06,NaN,NaN
01/19/1999,17:50,15.00,NaN,80.8,0.00,0.0,NaN
01/19/1999,18:50,14.39,NaN,93.0,3.60,240.0,NaN
01/19/1999,19:50,15.00,NaN,86.6,2.57,220.0,NaN
01/19/1999,20:50,15.61,NaN,86.0,4.12,240.0,NaN
01/19/1999,21:50,14.39,NaN,90.1,4.12,260.0,NaN
01/19/1999,22:50,13.89,NaN,96.1,5.14,260.0,NaN
01/19/1999,23:50,13.89,NaN,100.0,3.09,260.0,NaN
01/20/1999,00:50,13.89,NaN,100.0,3.09,260.0,NaN
01/20/1999,01:50,13.89,NaN,100.0,2.57,250.0,NaN
01/20/1999,02:50,13.89,NaN,100.0,2.57,230.0,NaN
01/20/1999,03:50,14.39,NaN,96.8,1.54,NaN,NaN
01/20/1999,04:50,13.89,NaN,100.0,2.57,240.0,NaN
01/20/1999,05:50,13.89,NaN,100.0,1.54,NaN,NaN
01/20/1999,06:50,13.89,NaN,100.0,3.60,230.0,NaN
01/20/1999,07:50,13.89,NaN,100.0,1.54,190.0,NaN
01/20/1999,08:50,13.89,NaN,100.0,1.54,130.0,NaN
01/20/1999,09:50,14.39,NaN,100.0,5.14,250.0,NaN
01/20/1999,10:50,14.39,NaN,100.0,5.14,240.0,NaN
01/20/1999,11:50,13.89,NaN,100.0,5.14,240.0,NaN
01/20/1999,12:50,13.89,NaN,100.0,4.63,230.0,NaN
01/20/1999,13:50,13.89,NaN,100.0,3.09,240.0,NaN
01/20/1999,14:50,13.89,NaN,100.0,3.60,260.0,NaN
01/20/1999,15:50,13.89,NaN,100.0,6.69,260.0,NaN
01/20/1999,16:50,14.39,NaN,100.0,7.72,260.0,NaN
01/20/1999,17:50,14.39,NaN,100.0,6.69,250.0,NaN
01/20/1999,18:50,14.39,NaN,100.0,3.60,240.0,NaN
01/20/1999,19:50,NaN,NaN,NaN,NaN,NaN,NaN
01/20/1999,20:50,15.00,NaN,100.0,4.63,260.0,NaN
01/20/1999,21:50,15.61,NaN,100.0,5.14,250.0,NaN
01/20/1999,22:50,15.00,NaN,100.0,5.14,260.0,NaN
01/20/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
01/21/1999,00:50,15.00,NaN,96.1,6.17,240.0,NaN
01/21/1999,01:50,14.39,NaN,90.1,5.66,250.0,NaN
01/21/1999,02:50,14.39,NaN,93.0,6.69,250.0,NaN
01/21/1999,03:50,14.39,NaN,93.0,5.14,260.0,NaN
01/21/1999,04:50,14.39,NaN,93.0,3.09,260.0,NaN
01/21/1999,05:50,14.39,NaN,96.8,4.12,240.0,NaN
01/21/1999,06:50,14.39,NaN,93.0,5.66,240.0,NaN
01/21/1999,07:50,13.89,NaN,100.0,6.17,260.0,NaN
01/21/1999,08:50,14.39,NaN,93.0,5.14,290.0,NaN
01/21/1999,09:50,13.28,NaN,96.8,5.66,260.0,NaN
01/21/1999,10:50,13.28,NaN,100.0,5.66,270.0,NaN
01/21/1999,11:50,NaN,NaN,NaN,NaN,NaN,NaN
01/21/1999,12:50,13.28,NaN,100.0,4.63,290.0,NaN
01/21/1999,13:50,12.78,NaN,93.3,5.14,270.0,NaN
01/21/1999,14:50,NaN,NaN,NaN,NaN,NaN,NaN
01/21/1999,15:50,13.89,NaN,77.4,5.66,280.0,NaN
01/21/1999,16:50,14.39,NaN,69.5,4.63,280.0,NaN
01/21/1999,17:50,15.00,NaN,64.2,5.14,260.0,NaN
01/21/1999,18:50,16.11,NaN,64.4,4.63,260.0,NaN
01/21/1999,19:50,16.72,NaN,55.5,3.60,240.0,NaN
01/21/1999,20:50,NaN,NaN,NaN,NaN,NaN,NaN
01/21/1999,21:50,17.22,NaN,58.0,6.69,260.0,NaN
01/21/1999,22:50,17.78,NaN,58.0,7.72,260.0,NaN
01/21/1999,23:50,17.22,NaN,62.5,6.17,270.0,NaN
01/22/1999,00:50,17.78,NaN,41.1,6.17,300.0,NaN
01/22/1999,01:50,17.22,NaN,31.1,9.26,320.0,11.83
01/22/1999,02:50,16.11,NaN,37.8,5.66,300.0,NaN
01/22/1999,03:50,16.72,NaN,34.8,5.66,300.0,NaN
01/22/1999,04:50,16.11,NaN,37.8,6.69,340.0,NaN
01/22/1999,05:50,15.00,NaN,40.6,3.09,NaN,NaN
01/22/1999,06:50,13.89,NaN,43.6,3.60,100.0,NaN
01/22/1999,07:50,15.00,NaN,38.9,1.54,NaN,NaN
01/22/1999,08:50,12.78,NaN,56.7,2.57,110.0,NaN
01/22/1999,09:50,10.61,NaN,71.2,0.00,0.0,NaN
01/22/1999,10:50,10.00,NaN,80.1,1.54,90.0,NaN
01/22/1999,11:50,10.00,NaN,86.1,2.06,50.0,NaN
01/22/1999,12:50,10.00,NaN,80.1,2.06,80.0,NaN
01/22/1999,13:50,10.00,NaN,76.8,1.54,90.0,NaN
01/22/1999,14:50,8.89,NaN,82.7,1.54,80.0,NaN
01/22/1999,15:50,10.61,NaN,79.5,2.06,70.0,NaN
01/22/1999,16:50,13.89,NaN,62.0,3.09,40.0,NaN
01/22/1999,17:50,15.61,NaN,53.2,2.57,110.0,NaN
01/22/1999,18:50,17.78,NaN,39.7,1.54,NaN,NaN
01/22/1999,19:50,17.22,NaN,44.4,3.60,260.0,NaN
01/22/1999,20:50,17.78,NaN,46.4,5.14,260.0,NaN
01/22/1999,21:50,17.78,NaN,46.4,4.12,250.0,NaN
01/22/1999,22:50,16.72,NaN,51.7,4.12,250.0,NaN
01/22/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
01/23/1999,00:50,15.00,NaN,64.2,2.57,250.0,NaN
01/23/1999,01:50,13.28,NaN,83.9,3.60,240.0,NaN
01/23/1999,02:50,12.78,NaN,86.7,3.09,260.0,NaN
01/23/1999,03:50,13.89,NaN,80.6,0.00,0.0,NaN
01/23/1999,04:50,13.28,NaN,83.9,0.00,0.0,NaN
01/23/1999,05:50,12.78,NaN,89.6,0.00,0.0,NaN
01/23/1999,06:50,13.28,NaN,83.9,1.54,180.0,NaN
01/23/1999,07:50,12.22,NaN,86.3,0.00,0.0,NaN
01/23/1999,08:50,11.11,NaN,92.9,1.54,80.0,NaN
01/23/1999,09:50,10.00,NaN,92.8,1.54,80.0,NaN
01/23/1999,10:50,10.61,NaN,85.5,0.00,0.0,NaN
01/23/1999,11:50,10.00,NaN,89.0,0.00,0.0,NaN
01/23/1999,12:50,9.39,NaN,89.7,0.00,0.0,NaN
01/23/1999,13:50,9.39,NaN,86.3,0.00,0.0,NaN
01/23/1999,14:50,9.39,NaN,83.4,0.00,0.0,NaN
01/23/1999,15:50,10.61,NaN,79.5,2.06,90.0,NaN
01/23/1999,16:50,12.78,NaN,66.6,0.00,0.0,NaN
01/23/1999,17:50,14.39,NaN,60.0,0.00,0.0,NaN
01/23/1999,18:50,16.11,NaN,59.8,3.09,250.0,NaN
01/23/1999,19:50,16.72,NaN,53.5,3.60,250.0,NaN
01/23/1999,20:50,15.61,NaN,74.6,4.12,260.0,NaN
01/23/1999,21:50,15.61,NaN,74.6,4.12,250.0,NaN
01/23/1999,22:50,15.61,NaN,74.6,5.14,240.0,NaN
01/23/1999,23:50,15.00,NaN,83.5,3.60,250.0,NaN
01/24/1999,00:50,13.89,NaN,89.7,3.09,250.0,NaN
01/24/1999,01:50,13.28,NaN,96.8,4.12,230.0,NaN
01/24/1999,02:50,12.78,NaN,100.0,4.12,260.0,NaN
01/24/1999,03:50,13.28,NaN,100.0,3.60,270.0,NaN
01/24/1999,04:50,13.28,NaN,96.8,2.06,250.0,NaN
01/24/1999,05:50,13.28,NaN,100.0,2.06,230.0,NaN
01/24/1999,06:50,13.28,NaN,100.0,3.09,240.0,NaN
01/24/1999,07:50,13.28,NaN,100.0,3.60,240.0,NaN
01/24/1999,08:50,12.78,NaN,100.0,4.12,240.0,NaN
01/24/1999,09:50,12.78,NaN,100.0,3.09,260.0,NaN
01/24/1999,10:50,13.28,NaN,96.8,2.57,320.0,NaN
01/24/1999,11:50,-6.56,NaN,100.0,4.22,232.3,4.58
01/24/1999,12:50,NaN,NaN,NaN,NaN,NaN,NaN
01/24/1999,13:50,12.78,NaN,100.0,3.60,270.0,NaN
01/24/1999,14:50,12.78,NaN,100.0,3.09,290.0,NaN
01/24/1999,15:50,12.78,NaN,100.0,0.00,0.0,NaN
01/24/1999,16:50,13.89,NaN,96.1,2.06,250.0,NaN
01/24/1999,17:50,14.39,NaN,93.0,3.09,250.0,NaN
01/24/1999,18:50,15.00,NaN,80.8,2.57,260.0,NaN
01/24/1999,19:50,15.00,NaN,80.8,3.09,240.0,NaN
01/24/1999,20:50,14.39,NaN,86.8,3.09,240.0,NaN
01/24/1999,21:50,13.89,NaN,86.8,4.12,250.0,NaN
01/24/1999,22:50,13.28,NaN,86.7,4.63,270.0,NaN
01/24/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
01/25/1999,00:50,12.78,NaN,93.3,5.66,260.0,NaN
01/25/1999,01:50,12.78,NaN,93.3,5.14,240.0,NaN
01/25/1999,02:50,11.72,NaN,82.8,7.72,270.0,NaN
01/25/1999,03:50,12.22,NaN,76.8,8.23,270.0,NaN
01/25/1999,04:50,11.72,NaN,79.4,5.14,260.0,NaN
01/25/1999,05:50,11.72,NaN,79.4,4.12,250.0,NaN
01/25/1999,06:50,11.11,NaN,89.1,5.14,250.0,NaN
01/25/1999,07:50,10.61,NaN,89.1,5.66,250.0,NaN
01/25/1999,08:50,10.00,NaN,96.0,6.69,270.0,NaN
01/25/1999,09:50,9.39,NaN,96.7,5.66,270.0,NaN
01/25/1999,10:50,8.89,NaN,96.0,6.69,280.0,NaN
01/25/1999,11:50,8.89,NaN,96.0,3.09,300.0,NaN
01/25/1999,12:50,8.28,NaN,96.7,3.60,20.0,NaN
01/25/1999,13:50,8.28,NaN,89.9,3.09,20.0,NaN
01/25/1999,14:50,8.28,NaN,89.9,3.09,50.0,NaN
01/25/1999,15:50,8.28,NaN,89.9,3.09,70.0,NaN
01/25/1999,16:50,8.89,NaN,89.3,2.57,100.0,NaN
01/25/1999,17:50,9.39,NaN,86.3,4.12,110.0,NaN
01/25/1999,18:50,10.61,NaN,82.6,4.12,100.0,NaN
01/25/1999,19:50,11.11,NaN,74.4,3.60,100.0,NaN
01/25/1999,20:50,11.72,NaN,73.9,2.06,220.0,NaN
01/25/1999,21:50,12.78,NaN,66.6,4.12,250.0,NaN
01/25/1999,22:50,12.78,NaN,66.6,4.63,250.0,NaN
01/25/1999,23:50,12.22,NaN,71.5,4.12,240.0,NaN
01/26/1999,00:50,11.72,NaN,76.8,4.63,220.0,NaN
01/26/1999,01:50,11.11,NaN,71.3,6.17,260.0,NaN
01/26/1999,02:50,11.72,NaN,73.9,7.20,280.0,8.75
01/26/1999,03:50,10.61,NaN,71.2,3.09,270.0,NaN
01/26/1999,04:50,10.00,NaN,76.8,2.57,240.0,NaN
01/26/1999,05:50,11.11,NaN,77.0,3.09,300.0,NaN
01/26/1999,06:50,10.61,NaN,79.5,2.57,240.0,NaN
01/26/1999,07:50,10.00,NaN,82.9,6.17,250.0,NaN
01/26/1999,08:50,10.00,NaN,74.2,3.09,320.0,NaN
01/26/1999,09:50,7.22,NaN,96.6,3.09,90.0,NaN
01/26/1999,10:50,8.28,NaN,93.1,3.60,100.0,NaN
01/26/1999,11:50,9.39,NaN,86.3,3.60,120.0,NaN
01/26/1999,12:50,11.72,NaN,73.9,6.69,220.0,9.77
01/26/1999,13:50,10.00,NaN,86.1,2.57,NaN,NaN
01/26/1999,14:50,10.00,NaN,92.8,3.60,190.0,NaN
01/26/1999,15:50,11.11,NaN,92.9,4.12,180.0,NaN
01/26/1999,16:50,10.00,NaN,92.8,7.72,250.0,NaN
01/26/1999,17:50,10.61,NaN,82.6,6.69,270.0,NaN
01/26/1999,18:50,11.72,NaN,79.4,6.17,250.0,NaN
01/26/1999,19:50,12.78,NaN,74.1,6.69,250.0,NaN
01/26/1999,20:50,11.11,NaN,82.7,7.72,260.0,NaN
01/26/1999,21:50,12.22,NaN,71.5,6.69,250.0,NaN
01/26/1999,22:50,12.22,NaN,74.3,4.63,250.0,NaN
01/26/1999,23:50,11.72,NaN,76.8,3.60,230.0,NaN
01/27/1999,00:50,11.72,NaN,76.8,5.66,220.0,NaN
01/27/1999,01:50,11.11,NaN,86.2,4.12,220.0,NaN
01/27/1999,02:50,10.00,NaN,89.0,7.97,230.0,NaN
01/27/1999,03:50,10.61,NaN,85.5,3.60,230.0,NaN
01/27/1999,04:50,10.61,NaN,85.5,3.60,40.0,NaN
01/27/1999,05:50,8.89,NaN,96.0,6.17,80.0,NaN
01/27/1999,06:50,7.22,NaN,100.0,3.09,90.0,NaN
01/27/1999,07:50,7.78,NaN,100.0,5.14,70.0,NaN
01/27/1999,08:50,7.22,NaN,96.6,6.17,50.0,9.77
01/27/1999,09:50,6.72,NaN,95.9,2.57,80.0,NaN
01/27/1999,10:50,7.22,NaN,92.7,2.06,20.0,NaN
01/27/1999,11:50,6.72,NaN,92.6,2.57,20.0,NaN
01/27/1999,12:50,6.11,NaN,92.6,2.57,40.0,NaN
01/27/1999,13:50,6.11,NaN,92.6,2.06,60.0,NaN
01/27/1999,14:50,7.22,NaN,85.8,1.54,340.0,NaN
01/27/1999,15:50,7.78,NaN,82.6,1.54,NaN,NaN
01/27/1999,16:50,9.39,NaN,80.0,1.54,NaN,NaN
01/27/1999,17:50,11.11,NaN,71.3,1.54,130.0,NaN
01/27/1999,18:50,12.22,NaN,64.0,1.54,160.0,NaN
01/27/1999,19:50,13.89,NaN,62.0,2.57,240.0,NaN
01/27/1999,20:50,13.28,NaN,64.5,4.63,220.0,NaN
01/27/1999,21:50,14.39,NaN,57.5,4.12,220.0,NaN
01/27/1999,22:50,15.00,NaN,57.7,5.66,250.0,NaN
01/27/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
01/28/1999,00:50,16.72,NaN,28.3,3.60,340.0,NaN
01/28/1999,01:50,13.28,NaN,71.7,4.63,270.0,NaN
01/28/1999,02:50,13.89,NaN,55.0,4.63,300.0,NaN
01/28/1999,03:50,13.28,NaN,47.1,5.14,330.0,NaN
01/28/1999,04:50,12.22,NaN,46.6,4.63,340.0,NaN
01/28/1999,05:50,12.22,NaN,44.9,3.09,320.0,NaN
01/28/1999,06:50,12.22,NaN,41.1,5.14,350.0,NaN
01/28/1999,07:50,10.61,NaN,47.8,2.57,30.0,NaN
01/28/1999,08:50,10.61,NaN,68.2,2.57,20.0,NaN
01/28/1999,09:50,10.61,NaN,60.5,3.09,350.0,NaN
01/28/1999,10:50,10.00,NaN,45.9,3.09,330.0,NaN
01/28/1999,11:50,9.39,NaN,47.8,1.54,260.0,NaN
01/28/1999,12:50,8.89,NaN,43.8,0.00,0.0,NaN
01/28/1999,13:50,5.61,NaN,67.2,2.06,60.0,NaN
01/28/1999,14:50,7.78,NaN,55.3,2.57,70.0,NaN
01/28/1999,15:50,9.39,NaN,49.6,2.06,NaN,NaN
01/28/1999,16:50,10.61,NaN,51.8,0.00,0.0,NaN
01/28/1999,17:50,13.28,NaN,43.5,2.57,40.0,NaN
01/28/1999,18:50,15.00,NaN,34.3,2.06,NaN,NaN
01/28/1999,19:50,16.11,NaN,33.4,3.09,100.0,NaN
01/28/1999,20:50,17.22,NaN,31.1,1.54,120.0,NaN
01/28/1999,21:50,15.61,NaN,43.6,5.14,250.0,NaN
01/28/1999,22:50,15.61,NaN,37.4,5.14,240.0,NaN
01/28/1999,23:50,15.00,NaN,57.7,5.14,240.0,NaN
01/29/1999,00:50,14.39,NaN,66.7,3.09,200.0,NaN
01/29/1999,01:50,12.78,NaN,77.2,2.57,220.0,NaN
01/29/1999,02:50,NaN,NaN,NaN,NaN,NaN,NaN
01/29/1999,03:50,NaN,NaN,NaN,NaN,NaN,NaN
01/29/1999,04:50,12.78,NaN,79.9,0.00,0.0,NaN
01/29/1999,05:50,11.11,NaN,86.2,0.00,0.0,NaN
01/29/1999,06:50,11.72,NaN,82.8,1.54,130.0,NaN
01/29/1999,07:50,10.61,NaN,82.6,0.00,0.0,NaN
01/29/1999,08:50,9.39,NaN,83.4,0.00,0.0,NaN
01/29/1999,09:50,8.28,NaN,86.2,0.00,0.0,NaN
01/29/1999,10:50,6.72,NaN,95.9,1.54,100.0,NaN
01/29/1999,11:50,9.39,NaN,63.3,0.00,0.0,NaN
01/29/1999,12:50,6.11,NaN,82.0,2.57,90.0,NaN
01/29/1999,13:50,5.61,NaN,84.9,2.06,90.0,NaN
01/29/1999,14:50,7.78,NaN,65.5,3.60,100.0,NaN
01/29/1999,15:50,NaN,NaN,NaN,NaN,NaN,NaN
01/29/1999,16:50,NaN,NaN,NaN,NaN,NaN,NaN
01/29/1999,17:50,13.89,NaN,48.8,2.06,140.0,NaN
01/29/1999,18:50,15.61,NaN,42.1,3.09,90.0,NaN
01/29/1999,19:50,18.28,NaN,31.6,3.09,90.0,NaN
01/29/1999,20:50,19.39,NaN,33.2,2.06,190.0,NaN
01/29/1999,21:50,16.11,NaN,75.2,3.60,270.0,NaN
01/29/1999,22:50,15.61,NaN,80.3,4.63,240.0,NaN
01/29/1999,23:50,15.00,NaN,72.0,2.57,270.0,NaN
01/30/1999,00:50,13.28,NaN,93.3,4.12,260.0,NaN
01/30/1999,01:50,12.78,NaN,100.0,4.12,260.0,NaN
01/30/1999,02:50,12.22,NaN,100.0,4.12,260.0,NaN
01/30/1999,03:50,12.78,NaN,100.0,1.54,280.0,NaN
01/30/1999,04:50,11.72,NaN,92.9,2.06,260.0,NaN
01/30/1999,05:50,12.22,NaN,96.8,1.54,220.0,NaN
01/30/1999,06:50,11.11,NaN,100.0,2.06,NaN,NaN
01/30/1999,07:50,11.11,NaN,96.7,2.06,110.0,NaN
01/30/1999,08:50,9.39,NaN,100.0,1.54,80.0,NaN
01/30/1999,09:50,10.00,NaN,96.0,2.57,60.0,NaN
01/30/1999,10:50,8.89,NaN,96.0,2.06,90.0,NaN
01/30/1999,11:50,7.78,NaN,100.0,3.09,80.0,NaN
01/30/1999,12:50,8.28,NaN,86.2,2.57,80.0,NaN
01/30/1999,13:50,8.28,NaN,86.2,2.57,80.0,NaN
01/30/1999,14:50,7.22,NaN,82.2,2.57,70.0,NaN
01/30/1999,15:50,9.39,NaN,71.0,2.57,80.0,NaN
01/30/1999,16:50,NaN,NaN,NaN,NaN,NaN,NaN
01/30/1999,17:50,13.28,NaN,61.8,2.57,90.0,NaN
01/30/1999,18:50,15.00,NaN,55.3,1.54,NaN,NaN
01/30/1999,19:50,16.72,NaN,55.5,1.54,230.0,NaN
01/30/1999,20:50,16.72,NaN,62.0,4.63,240.0,NaN
01/30/1999,21:50,16.72,NaN,57.5,3.09,260.0,NaN
01/30/1999,22:50,16.11,NaN,53.7,3.60,250.0,NaN
01/30/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
01/31/1999,00:50,13.28,NaN,90.3,2.57,240.0,NaN
01/31/1999,01:50,12.78,NaN,96.4,2.57,230.0,NaN
01/31/1999,02:50,13.28,NaN,96.8,2.06,260.0,NaN
01/31/1999,03:50,13.28,NaN,93.3,1.54,130.0,NaN
01/31/1999,04:50,NaN,NaN,NaN,NaN,NaN,NaN
01/31/1999,05:50,NaN,NaN,NaN,NaN,NaN,NaN
01/31/1999,06:50,12.78,NaN,96.4,1.54,120.0,NaN
01/31/1999,07:50,12.78,NaN,96.4,1.54,190.0,NaN
01/31/1999,08:50,12.78,NaN,93.3,2.06,110.0,NaN
01/31/1999,09:50,11.72,NaN,100.0,3.09,80.0,NaN
01/31/1999,10:50,11.72,NaN,100.0,3.09,100.0,NaN
01/31/1999,11:50,12.22,NaN,92.9,3.60,100.0,NaN
01/31/1999,12:50,12.22,NaN,100.0,4.12,110.0,NaN
01/31/1999,13:50,11.72,NaN,100.0,3.60,110.0,NaN
01/31/1999,14:50,11.72,NaN,100.0,5.14,130.0,NaN
01/31/1999,15:50,11.72,NaN,100.0,3.09,240.0,NaN
01/31/1999,16:50,12.22,NaN,96.8,4.12,270.0,NaN
01/31/1999,17:50,13.89,NaN,89.7,3.60,280.0,NaN
01/31/1999,18:50,13.89,NaN,86.8,6.17,270.0,NaN
01/31/1999,19:50,14.39,NaN,74.9,6.17,250.0,NaN
01/31/1999,20:50,14.39,NaN,71.9,6.17,250.0,NaN
01/31/1999,21:50,14.39,NaN,78.1,8.23,250.0,NaN
01/31/1999,22:50,14.39,NaN,74.9,7.72,250.0,NaN
01/31/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
02/01/1999,00:50,12.22,NaN,86.3,7.72,260.0,NaN
02/01/1999,01:50,12.22,NaN,89.9,7.72,270.0,NaN
02/01/1999,02:50,12.78,NaN,86.7,5.66,280.0,NaN
02/01/1999,03:50,12.22,NaN,82.8,2.06,350.0,NaN
02/01/1999,04:50,12.22,NaN,80.1,0.00,0.0,NaN
02/01/1999,05:50,12.22,NaN,80.1,1.54,NaN,NaN
02/01/1999,06:50,11.72,NaN,85.6,0.00,0.0,NaN
02/01/1999,07:50,10.00,NaN,96.0,2.06,70.0,NaN
02/01/1999,08:50,10.61,NaN,96.0,3.09,30.0,NaN
02/01/1999,09:50,8.28,NaN,100.0,2.57,110.0,NaN
02/01/1999,10:50,8.28,NaN,100.0,1.54,110.0,NaN
02/01/1999,11:50,7.78,NaN,100.0,2.06,120.0,NaN
02/01/1999,12:50,8.28,NaN,100.0,1.54,100.0,NaN
02/01/1999,13:50,7.78,NaN,96.3,1.54,NaN,NaN
02/01/1999,14:50,8.89,NaN,79.9,2.57,30.0,NaN
02/01/1999,15:50,9.39,NaN,89.7,2.06,80.0,NaN
02/01/1999,16:50,11.11,NaN,82.7,2.06,60.0,NaN
02/01/1999,17:50,12.78,NaN,79.9,0.00,0.0,NaN
02/01/1999,18:50,13.89,NaN,74.3,3.09,110.0,NaN
02/01/1999,19:50,15.61,NaN,61.7,3.09,150.0,NaN
02/01/1999,20:50,16.11,NaN,59.8,4.12,260.0,NaN
02/01/1999,21:50,15.00,NaN,75.0,5.14,260.0,NaN
02/01/1999,22:50,15.00,NaN,59.7,4.12,260.0,NaN
02/01/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
02/02/1999,00:50,13.28,NaN,71.7,5.66,270.0,NaN
02/02/1999,01:50,12.22,NaN,92.9,3.60,260.0,NaN
02/02/1999,02:50,11.72,NaN,96.0,3.09,260.0,NaN
02/02/1999,03:50,13.28,NaN,80.5,1.54,NaN,NaN
02/02/1999,04:50,12.78,NaN,83.2,0.00,0.0,NaN
02/02/1999,05:50,12.22,NaN,82.8,2.06,70.0,NaN
02/02/1999,06:50,11.72,NaN,82.8,2.57,90.0,NaN
02/02/1999,07:50,12.78,NaN,71.6,1.54,360.0,NaN
02/02/1999,08:50,12.78,NaN,54.7,0.00,0.0,NaN
02/02/1999,09:50,9.39,NaN,86.3,1.54,90.0,NaN
02/02/1999,10:50,10.00,NaN,76.8,0.00,0.0,NaN
02/02/1999,11:50,8.89,NaN,73.4,2.06,70.0,NaN
02/02/1999,12:50,10.00,NaN,58.4,2.06,30.0,NaN
02/02/1999,13:50,9.39,NaN,58.7,2.57,20.0,NaN
02/02/1999,14:50,12.78,NaN,43.3,3.60,10.0,NaN
02/02/1999,15:50,11.72,NaN,54.2,2.06,30.0,NaN
02/02/1999,16:50,14.39,NaN,45.6,2.57,NaN,NaN
02/02/1999,17:50,17.78,NaN,39.7,2.06,30.0,NaN
02/02/1999,18:50,20.00,NaN,28.4,2.06,NaN,NaN
02/02/1999,19:50,21.11,NaN,26.5,1.54,NaN,NaN
02/02/1999,20:50,21.72,NaN,25.5,2.57,270.0,NaN
02/02/1999,21:50,18.28,NaN,56.2,4.63,260.0,NaN
02/02/1999,22:50,NaN,NaN,NaN,NaN,NaN,NaN
02/02/1999,23:50,NaN,NaN,NaN,NaN,NaN,NaN
02/03/1999,00:50,15.00,NaN,72.0,5.66,260.0,NaN
02/03/1999,01:50,13.89,NaN,80.6,4.63,250.0,NaN
02/03/1999,02:50,13.28,NaN,86.7,4.12,260.0,NaN
02/03/1999,03:50,13.89,NaN,86.8,0.00,0.0,NaN
